R1/A	R2/A	???	???	V(cm-1)		mu(z) Debye(?)
0.55	2.05	0.50571	0.3718	5955.804835	4.311910841
0.55	2.1	0.50629	0.3718	5975.186679	4.429126319
0.55	2.15	0.50691	0.37169	6002.701097	4.545858635
0.55	2.2	0.50736	0.37167	6036.305512	4.661537729
0.55	2.25	0.50786	0.3715	6074.328461	4.776816319
0.55	2.3	0.50821	0.3715	6115.378423	4.891017311
0.55	2.35	0.50862	0.37134	6158.347735	5.00487016
0.55	2.4	0.50888	0.37131	6202.318587	5.117741666
0.55	2.45	0.50922	0.37118	6246.573716	5.230236535
0.55	2.5	0.50944	0.3711	6290.53822	5.341908439
0.55	2.55	0.50969	0.371	6333.77177	5.453067494
0.55	2.6	0.50983	0.37094	6375.939615	5.563478971
0.55	2.65	0.51006	0.37082	6416.794572	5.673503644
0.55	2.7	0.51015	0.37074	6456.164915	5.782782188
0.55	2.75	0.51035	0.37065	6493.933861	5.891669304
0.55	2.8	0.51041	0.37056	6530.034897	5.999864403
0.55	2.85	0.51058	0.37047	6564.434225	6.107700938
0.55	2.9	0.51061	0.37039	6597.130215	6.21488399
0.55	2.95	0.51076	0.37031	6628.138734	6.321733311
0.55	3	0.51078	0.37024	6657.495478	6.427970376
0.55	3.05	0.5109	0.37017	6685.243939	6.533905787
0.55	3.1	0.5109	0.3701	6711.439769	6.639266331
0.55	3.15	0.51102	0.37003	6736.140575	6.74435961
0.55	3.2	0.51101	0.36997	6759.411737	6.84891437
0.55	3.25	0.51111	0.36991	6781.317351	6.953236127
0.55	3.3	0.51109	0.36986	6801.926906	7.057055382
0.55	3.35	0.51119	0.3698	6821.306807	7.160675312
0.55	3.4	0.51116	0.36975	6839.527419	7.263828019
0.55	3.45	0.51125	0.36971	6856.654765	7.366813886
0.55	3.5	0.51121	0.36966	6872.757642	7.469366079
0.6	0.5	0.42861	0.56366	78227.43018	-0.130708343
0.6	0.55	0.4274	0.46958	68751.55947	-0.127694597
0.6	0.6	0.42567	0.4258	59282.80476	7.19438E-05
0.6	0.65	0.42489	0.40282	50650.65766	0.164161319
0.6	0.7	0.42511	0.3898	43092.13669	0.339875112
0.6	0.75	0.42611	0.38196	36596.94925	0.518663611
0.6	0.8	0.42775	0.37715	31068.60855	0.69701741
0.6	0.85	0.42978	0.37418	26388.36689	0.873298244
0.6	0.9	0.43217	0.37236	22439.82629	1.046774935
0.6	0.95	0.43471	0.37129	19117.64462	1.217013409
0.6	1	0.43743	0.37077	16329.68083	1.383898467
0.6	1.05	0.44012	0.37048	13996.50158	1.547433557
0.6	1.1	0.4429	0.3705	12050.02453	1.707592647
0.6	1.15	0.44554	0.37056	10431.93626	1.864532409
0.6	1.2	0.44819	0.37076	9092.319208	2.018366255
0.6	1.25	0.45067	0.37096	7988.400462	2.169183454
0.6	1.3	0.45309	0.3712	7083.571068	2.317217371
0.6	1.35	0.45533	0.37146	6346.525781	2.46243679
0.6	1.4	0.4575	0.37168	5750.556751	2.605260117
0.6	1.45	0.45946	0.37191	5272.932923	2.745544688
0.6	1.5	0.46134	0.37208	4894.356801	2.883755142
0.6	1.55	0.46302	0.37225	4598.475832	3.01970118
0.6	1.6	0.4646	0.37229	4371.451998	3.153934233
0.6	1.65	0.46603	0.37245	4201.563148	3.286025815
0.6	1.7	0.46736	0.3724	4078.899856	3.416752275
0.6	1.75	0.46854	0.37252	3995.03633	3.545499554
0.6	1.8	0.46965	0.37242	3942.865967	3.673170809
0.6	1.85	0.47059	0.37249	3916.329622	3.798971238
0.6	1.9	0.47147	0.37247	3910.356809	3.923649842
0.6	1.95	0.47226	0.37238	3920.662875	4.047152354
0.6	2	0.47298	0.37234	3943.672434	4.169404048
0.6	2.05	0.4736	0.37222	3976.414567	4.29061271
0.6	2.1	0.47418	0.37215	4016.431578	4.410689304
0.6	2.15	0.47468	0.37202	4061.703502	4.529812311
0.6	2.2	0.47513	0.37194	4110.574776	4.647907487
0.6	2.25	0.47553	0.37179	4161.701042	4.765137122
0.6	2.3	0.47589	0.37171	4213.993457	4.881391489
0.6	2.35	0.4762	0.37157	4266.585423	4.99684607
0.6	2.4	0.47649	0.37147	4318.789921	5.111412133
0.6	2.45	0.47674	0.37134	4370.07679	5.225214223
0.6	2.5	0.47696	0.37124	4420.042653	5.338216247
0.6	2.55	0.47715	0.37112	4468.392198	5.450480022
0.6	2.6	0.47733	0.37102	4514.917374	5.562010172
0.6	2.65	0.47748	0.3709	4559.481669	5.672867572
0.6	2.7	0.47763	0.37081	4602.005893	5.783046479
0.6	2.75	0.47774	0.3707	4642.455824	5.892587052
0.6	2.8	0.47786	0.37061	4680.83233	6.001515064
0.6	2.85	0.47795	0.37052	4717.162712	6.109845892
0.6	2.9	0.47804	0.37043	4751.493993	6.21761985
0.6	2.95	0.47811	0.37034	4783.887197	6.324841842
0.6	3	0.47818	0.37026	4814.413116	6.431556933
0.6	3.05	0.47824	0.37019	4843.148757	6.537766395
0.6	3.1	0.4783	0.37012	4870.174948	6.643515267
0.6	3.15	0.47834	0.37005	4895.574318	6.748803727
0.6	3.2	0.47839	0.36998	4919.430153	6.853675721
0.6	3.25	0.47843	0.36992	4941.825351	6.95813059
0.6	3.3	0.47847	0.36986	4962.841986	7.062211187
0.6	3.35	0.47849	0.36981	4982.560733	7.165915885
0.6	3.4	0.47853	0.36976	5001.060676	7.269286292
0.6	3.45	0.47855	0.36971	5018.418821	7.372319486
0.6	3.5	0.47858	0.36966	5034.709882	7.475055626
0.65	0.5	0.40282	0.53801	68336.93938	-0.351606476
