   1.0689909458160400       -4.6768355369567871        8135.0968805120037     
   1.1867611206183999       -4.6768355369567871        8149.5998833423746     
   1.3045312954207597       -4.6768355369567871        8169.5227515281485     
   1.4223014702231196       -4.6768355369567871        8193.7056023713121     
   1.5400716450254794       -4.6768355369567871        8221.0591560951616     
   1.6578418198278393       -4.6768355369567871        8250.7724970231120     
   1.7756119946301991       -4.6768355369567871        8282.1571397969310     
   1.8933821694325590       -4.6768355369567871        8314.5663987428834     
   2.0111523442349188       -4.6768355369567871        8347.5586866982521     
   2.1289225190372787       -4.6768355369567871        8380.6973768347689     
   2.2466926938396385       -4.6768355369567871        8413.6899459091019     
   2.3644628686419984       -4.6768355369567871        8446.2731356610930     
   2.4822330434443582       -4.6768355369567871        8478.2111746675710     
   2.6000032182467181       -4.6768355369567871        8509.3813781214649     
   2.7177733930490779       -4.6768355369567871        8539.6665610362361     
   2.8355435678514378       -4.6768355369567871        8568.9591311590448     
   2.9533137426537976       -4.6768355369567871        8597.2216592217483     
   3.0710839174561575       -4.6768355369567871        8624.3991456777203     
   3.1888540922585173       -4.6768355369567871        8650.4918830644910     
   3.3066242670608772       -4.6768355369567871        8675.4750177944261     
   3.4243944418632370       -4.6768355369567871        8699.3682175880294     
   3.5421646166655969       -4.6768355369567871        8722.1771620531035     
   3.6599347914679567       -4.6768355369567871        8743.9242840005427     
   3.7777049662703166       -4.6768355369567871        8764.6392765304518     
   3.8954751410726765       -4.6768355369567871        8784.3444130041735     
   4.0132453158750367       -4.6768355369567871        8803.0831720707938     
   4.1310154906773970       -4.6768355369567871        8820.8800923563831     
   4.2487856654797573       -4.6768355369567871        8837.7838826884854     
   4.3665558402821176       -4.6768355369567871        8853.8195234200866     
   4.4843260150844779       -4.6768355369567871        8869.0552194092361     
   4.6020961898868382       -4.6768355369567871        8883.4449697857453     
   4.7198663646891985       -4.6768355369567871        8892.2274550157199     
   4.8376365394915588       -4.6768355369567871        8892.2274550157199     
   4.9554067142939191       -4.6768355369567871        8892.2274550157199     
   5.0731768890962794       -4.6768355369567871        8892.2274550157199     
   5.1909470638986397       -4.6768355369567871        8892.2274550157199     
   5.3087172387010000       -4.6768355369567871        8892.2274550157199     
   5.4264874135033603       -4.6768355369567871        8892.2274550157199     
   5.5442575883057206       -4.6768355369567871        8892.2274550157199     
   5.6620277631080809       -4.6768355369567871        8892.2274550157199     
   5.7797979379104412       -4.6768355369567871        8892.2274550157199     
